,ID,DateTime,CurrentVelocity,AllowedVelocity,EmergencyStopLimit
27365123,17234927,2021-05-06 07:57:51,29,27,36
27365124,17234928,2021-05-06 07:57:52,26,25,35
27365125,17234929,2021-05-06 07:57:53,23,25,35
27365126,17234930,2021-05-06 07:57:54,20,25,35
27365127,17234931,2021-05-06 07:57:55,18,25,35
27365128,17234932,2021-05-06 07:57:56,17,25,35
27365129,17234933,2021-05-06 07:57:57,17,25,35
27365130,17234934,2021-05-06 07:57:58,17,25,35
27365131,17234935,2021-05-06 07:57:59,17,25,35
27365132,17234936,2021-05-06 07:58:00,17,25,35
27365133,17234937,2021-05-06 07:58:01,18,25,35
27365134,17234938,2021-05-06 07:58:02,18,25,35
27365135,17234939,2021-05-06 07:58:03,18,25,35
27365136,17234940,2021-05-06 07:58:04,18,25,35
27365137,17234941,2021-05-06 07:58:05,18,25,35
27365138,17234942,2021-05-06 07:58:06,18,25,35
27365139,17234943,2021-05-06 07:58:07,18,25,35
27365140,17234944,2021-05-06 07:58:08,18,25,35
27365141,17234945,2021-05-06 07:58:09,18,25,35
27365142,17234946,2021-05-06 07:58:10,18,25,35
27365143,17234947,2021-05-06 07:58:11,18,25,35
27365144,17234948,2021-05-06 07:58:12,18,25,35
27365145,17234949,2021-05-06 07:58:13,17,25,35
27365146,17234950,2021-05-06 07:58:14,16,25,35
27365147,17234951,2021-05-06 07:58:15,15,25,35
27365148,17234952,2021-05-06 07:58:16,13,25,35
27365149,17234953,2021-05-06 07:58:17,11,35,45
27365150,17234954,2021-05-06 07:58:18,9,35,45
27365151,17234955,2021-05-06 07:58:19,7,35,45
27365152,17234956,2021-05-06 07:58:20,4,35,45
27365153,17234957,2021-05-06 07:58:21,1,35,45
27365154,17234958,2021-05-06 07:58:22,0,35,45
27365155,17234959,2021-05-06 07:58:23,0,35,45
27365156,17234960,2021-05-06 07:58:24,0,35,45
27365157,17234961,2021-05-06 07:58:25,0,35,45
27365158,17234962,2021-05-06 07:58:26,0,35,45
27365159,17234963,2021-05-06 07:58:27,0,35,45
27365160,17234964,2021-05-06 07:58:28,0,35,45
27365161,17234965,2021-05-06 07:58:29,0,35,45
27365162,17234966,2021-05-06 07:58:30,0,35,45
27365163,17234967,2021-05-06 07:58:31,0,35,45
27365164,17234968,2021-05-06 07:58:32,0,35,45
27365165,17234969,2021-05-06 07:58:33,0,35,45
27365166,17234970,2021-05-06 07:58:34,0,35,45
27365167,17234971,2021-05-06 07:58:35,0,35,45
27365168,17234972,2021-05-06 07:58:36,0,35,45
27365169,17234973,2021-05-06 07:58:37,0,35,45
27365170,17234974,2021-05-06 07:58:38,0,35,45
27365171,17234975,2021-05-06 07:58:39,0,35,45
27365172,17234976,2021-05-06 07:58:40,0,35,45
27365173,17234977,2021-05-06 07:58:41,0,35,45
27365174,17234978,2021-05-06 07:58:42,0,35,45
27365175,17234979,2021-05-06 07:58:43,2,35,45
27365176,17234980,2021-05-06 07:58:44,4,35,45
27365177,17234981,2021-05-06 07:58:45,7,35,45
27365178,17234982,2021-05-06 07:58:46,10,35,45
27365179,17234983,2021-05-06 07:58:47,13,35,45
27365180,17234984,2021-05-06 07:58:48,15,35,45
27365181,17234985,2021-05-06 07:58:49,18,35,45
27365182,17234986,2021-05-06 07:58:50,21,35,45
27365183,17234987,2021-05-06 07:58:51,23,35,45
27365184,17234988,2021-05-06 07:58:52,25,35,45
27365185,17234989,2021-05-06 07:58:53,26,35,45
27365186,17234990,2021-05-06 07:58:54,28,35,45
27365187,17234991,2021-05-06 07:58:55,29,35,45
27365188,17234992,2021-05-06 07:58:56,30,35,45
27365189,17234993,2021-05-06 07:58:57,32,35,45
27365190,17234994,2021-05-06 07:58:58,33,35,45
27365191,17234995,2021-05-06 07:58:59,33,35,45
27365192,17234996,2021-05-06 07:59:00,35,35,45
27365193,17234997,2021-05-06 07:59:01,35,35,45
27365194,17234998,2021-05-06 07:59:02,35,35,45
27365195,17234999,2021-05-06 07:59:03,36,35,45
27365196,17235000,2021-05-06 07:59:04,36,35,45
27365197,17235001,2021-05-06 07:59:05,35,35,45
27365198,17235002,2021-05-06 07:59:06,36,35,45
27365199,17235003,2021-05-06 07:59:07,37,80,90
27365200,17235004,2021-05-06 07:59:08,37,80,90
27365201,17235005,2021-05-06 07:59:09,38,80,90
27365202,17235006,2021-05-06 07:59:10,41,80,90
27365203,17235007,2021-05-06 07:59:11,44,80,90
27365204,17235008,2021-05-06 07:59:12,48,80,90
27365205,17235009,2021-05-06 07:59:13,51,80,90
27365206,17235010,2021-05-06 07:59:14,54,80,90
27365207,17235011,2021-05-06 07:59:15,57,80,90
27365208,17235012,2021-05-06 07:59:16,60,80,90
27365209,17235013,2021-05-06 07:59:17,62,80,90
27365210,17235014,2021-05-06 07:59:18,65,80,90
27365211,17235015,2021-05-06 07:59:19,67,80,90
27365212,17235016,2021-05-06 07:59:20,69,80,90
27365213,17235017,2021-05-06 07:59:21,71,80,90
27365214,17235018,2021-05-06 07:59:22,73,80,90
27365215,17235019,2021-05-06 07:59:23,75,80,90
27365216,17235020,2021-05-06 07:59:24,77,80,90
27365217,17235021,2021-05-06 07:59:25,78,80,90
27365218,17235022,2021-05-06 07:59:26,79,80,90
27365219,17235023,2021-05-06 07:59:27,80,80,90
27365220,17235024,2021-05-06 07:59:28,79,80,90
27365221,17235025,2021-05-06 07:59:29,79,80,90
27365222,17235026,2021-05-06 07:59:30,79,80,90
27365223,17235027,2021-05-06 07:59:31,79,80,90
27365224,17235028,2021-05-06 07:59:32,79,80,90
27365225,17235029,2021-05-06 07:59:33,78,80,90
27365226,17235030,2021-05-06 07:59:34,79,80,90
27365227,17235031,2021-05-06 07:59:35,79,80,90
27365228,17235032,2021-05-06 07:59:36,78,80,90
27365229,17235033,2021-05-06 07:59:37,79,80,90
27365230,17235034,2021-05-06 07:59:38,79,80,90
