,ID,DateTime,CurrentVelocity,AllowedVelocity,EmergencyStopLimit
27096793,16966587,2021-05-01 07:52:09,0,0,0
27096794,16966588,2021-05-01 07:52:10,0,0,0
27096795,16966589,2021-05-01 07:52:11,0,0,0
27096796,16966590,2021-05-01 07:52:12,0,0,0
27096797,16966591,2021-05-01 07:52:13,0,0,0
27096798,16966592,2021-05-01 07:52:14,0,0,0
27096799,16966593,2021-05-01 07:52:15,0,0,0
27096800,16966594,2021-05-01 07:52:16,0,0,0
27096801,16966595,2021-05-01 07:52:17,0,0,0
27096802,16966596,2021-05-01 07:52:18,0,0,0
27096803,16966597,2021-05-01 07:52:19,0,0,0
27096804,16966598,2021-05-01 07:52:20,0,0,0
27096805,16966599,2021-05-01 07:52:21,0,0,0
27096806,16966600,2021-05-01 07:52:22,0,0,0
27096807,16966601,2021-05-01 07:52:23,0,0,0
27096808,16966602,2021-05-01 07:52:24,0,0,0
27096809,16966603,2021-05-01 07:52:25,0,0,0
27096810,16966604,2021-05-01 07:52:26,0,0,0
27096811,16966605,2021-05-01 07:52:27,0,0,0
27096812,16966606,2021-05-01 07:52:28,0,0,0
27096813,16966607,2021-05-01 07:52:29,0,0,0
27096814,16966608,2021-05-01 07:52:30,0,0,0
27096815,16966609,2021-05-01 07:52:31,0,0,0
27096816,16966610,2021-05-01 07:52:32,0,0,0
27096817,16966611,2021-05-01 07:52:33,0,0,0
27096818,16966612,2021-05-01 07:52:34,0,0,0
27096819,16966613,2021-05-01 07:52:35,0,0,0
27096820,16966614,2021-05-01 07:52:36,0,0,0
27096821,16966615,2021-05-01 07:52:37,0,0,0
27096822,16966616,2021-05-01 07:52:38,0,0,0
27096823,16966617,2021-05-01 07:52:39,0,0,0
27096824,16966618,2021-05-01 07:52:40,0,0,0
27096825,16966619,2021-05-01 07:52:41,0,0,0
27096826,16966620,2021-05-01 07:52:42,0,0,0
27096827,16966621,2021-05-01 07:52:43,0,0,0
27096828,16966622,2021-05-01 07:52:44,0,0,0
27096829,16966623,2021-05-01 07:52:45,0,0,0
27096830,16966624,2021-05-01 07:52:46,0,0,0
27096831,16966625,2021-05-01 07:52:47,0,0,0
27096832,16966626,2021-05-01 07:52:48,0,0,0
27096833,16966627,2021-05-01 07:52:49,0,0,0
27096834,16966628,2021-05-01 07:52:50,0,0,0
27096835,16966629,2021-05-01 07:52:51,0,0,0
27096836,16966630,2021-05-01 07:52:52,0,0,0
27096837,16966631,2021-05-01 07:52:53,0,0,0
27096838,16966632,2021-05-01 07:52:54,0,0,0
27096839,16966633,2021-05-01 07:52:55,0,0,0
27096840,16966634,2021-05-01 07:52:56,0,0,0
27096841,16966635,2021-05-01 07:52:57,0,0,0
27096842,16966636,2021-05-01 07:52:58,0,0,0
27096843,16966637,2021-05-01 07:52:59,0,0,0
27096844,16966638,2021-05-01 07:53:00,0,0,0
27096845,16966639,2021-05-01 07:53:01,0,0,0
27096846,16966640,2021-05-01 07:53:02,0,0,0
27096847,16966641,2021-05-01 07:53:03,0,0,0
27096848,16966642,2021-05-01 07:53:04,0,0,0
27096849,16966643,2021-05-01 07:53:05,0,0,0
27096850,16966644,2021-05-01 07:53:06,0,0,0
27096851,16966645,2021-05-01 07:53:07,0,0,0
27096852,16966646,2021-05-01 07:53:08,0,0,0
27096853,16966647,2021-05-01 07:53:09,0,0,0
27096854,16966648,2021-05-01 07:53:10,0,0,0
27096855,16966649,2021-05-01 07:53:11,0,0,0
27096856,16966650,2021-05-01 07:53:12,0,0,0
27096857,16966651,2021-05-01 07:53:13,0,0,0
27096858,16966652,2021-05-01 07:53:14,0,0,0
27096859,16966653,2021-05-01 07:53:15,0,0,0
27096860,16966654,2021-05-01 07:53:16,0,0,0
27096861,16966655,2021-05-01 07:53:17,0,0,0
27096862,16966656,2021-05-01 07:53:18,0,0,0
27096863,16966657,2021-05-01 07:53:19,0,0,0
27096864,16966658,2021-05-01 07:53:20,0,0,0
27096865,16966659,2021-05-01 07:53:21,0,0,0
27096866,16966660,2021-05-01 07:53:22,0,0,0
27096867,16966661,2021-05-01 07:53:23,0,0,0
27096868,16966662,2021-05-01 07:53:24,0,0,0
27096869,16966663,2021-05-01 07:53:25,0,0,0
27096870,16966664,2021-05-01 07:53:26,0,0,0
27096871,16966665,2021-05-01 07:53:27,0,0,0
27096872,16966666,2021-05-01 07:53:28,0,0,0
27096873,16966667,2021-05-01 07:53:29,0,0,0
27096874,16966668,2021-05-01 07:53:30,0,0,0
27096875,16966669,2021-05-01 07:53:31,0,0,0
27096876,16966670,2021-05-01 07:53:32,0,0,0
27096877,16966671,2021-05-01 07:53:33,0,0,0
27096878,16966672,2021-05-01 07:53:34,0,0,0
27096879,16966673,2021-05-01 07:53:35,0,0,0
27096880,16966674,2021-05-01 07:53:36,0,0,0
27096881,16966675,2021-05-01 07:53:37,0,0,0
27096882,16966676,2021-05-01 07:53:38,0,0,0
27096883,16966677,2021-05-01 07:53:39,0,0,0
27096884,16966678,2021-05-01 07:53:40,0,0,0
27096885,16966679,2021-05-01 07:53:41,0,0,0
27096886,16966680,2021-05-01 07:53:42,0,0,0
27096887,16966681,2021-05-01 07:53:43,0,0,0
27096888,16966682,2021-05-01 07:53:44,0,0,0
27096889,16966683,2021-05-01 07:53:45,0,0,0
27096890,16966684,2021-05-01 07:53:46,0,0,0
27096891,16966685,2021-05-01 07:53:47,0,0,0
27096892,16966686,2021-05-01 07:53:48,0,0,0
27096893,16966687,2021-05-01 07:53:49,0,0,0
27096894,16966688,2021-05-01 07:53:50,0,0,0
27096895,16966689,2021-05-01 07:53:51,0,0,0
27096896,16966690,2021-05-01 07:53:52,0,0,0
27096897,16966691,2021-05-01 07:53:53,0,0,0
27096898,16966692,2021-05-01 07:53:54,0,0,0
27096899,16966693,2021-05-01 07:53:55,0,0,0
27096900,16966694,2021-05-01 07:53:56,0,0,0
27096901,16966695,2021-05-01 07:53:57,0,0,0
27096902,16966696,2021-05-01 07:53:58,0,0,0
27096903,16966697,2021-05-01 07:53:59,0,0,0
27096904,16966698,2021-05-01 07:54:00,0,0,0
27096905,16966699,2021-05-01 07:54:01,0,0,0
27096906,16966700,2021-05-01 07:54:02,0,0,0
27096907,16966701,2021-05-01 07:54:03,0,0,0
27096908,16966702,2021-05-01 07:54:04,0,0,0
27096909,16966703,2021-05-01 07:54:05,0,0,0
27096910,16966704,2021-05-01 07:54:06,0,0,0
27096911,16966705,2021-05-01 07:54:07,0,0,0
27096912,16966706,2021-05-01 07:54:08,0,0,0
27096913,16966707,2021-05-01 07:54:09,0,0,0
27096914,16966708,2021-05-01 07:54:10,0,0,0
27096915,16966709,2021-05-01 07:54:11,0,0,0
27096916,16966710,2021-05-01 07:54:12,0,0,0
27096917,16966711,2021-05-01 07:54:13,0,0,0
27096918,16966712,2021-05-01 07:54:14,0,0,0
27096919,16966713,2021-05-01 07:54:15,0,0,0
27096920,16966714,2021-05-01 07:54:16,0,0,0
27096921,16966715,2021-05-01 07:54:17,0,0,0
27096922,16966716,2021-05-01 07:54:18,0,0,0
27096923,16966717,2021-05-01 07:54:19,0,0,0
27096924,16966718,2021-05-01 07:54:20,0,0,0
27096925,16966719,2021-05-01 07:54:21,0,0,0
27096926,16966720,2021-05-01 07:54:22,0,0,0
27096927,16966721,2021-05-01 07:54:23,0,0,0
27096928,16966722,2021-05-01 07:54:24,0,0,0
27096929,16966723,2021-05-01 07:54:25,0,0,0
27096930,16966724,2021-05-01 07:54:26,0,0,0
27096931,16966725,2021-05-01 07:54:27,0,0,0
27096932,16966726,2021-05-01 07:54:28,0,0,0
27096933,16966727,2021-05-01 07:54:29,0,0,0
27096934,16966728,2021-05-01 07:54:30,0,0,0
27096935,16966729,2021-05-01 07:54:31,0,0,0
27096936,16966730,2021-05-01 07:54:32,0,0,0
27096937,16966731,2021-05-01 07:54:33,0,0,0
27096938,16966732,2021-05-01 07:54:34,0,0,0
27096939,16966733,2021-05-01 07:54:35,0,0,0
27096940,16966734,2021-05-01 07:54:36,0,0,0
27096941,16966735,2021-05-01 07:54:37,0,0,0
27096942,16966736,2021-05-01 07:54:38,0,0,0
27096943,16966737,2021-05-01 07:54:39,0,0,0
27096944,16966738,2021-05-01 07:54:40,0,0,0
27096945,16966739,2021-05-01 07:54:41,0,0,0
27096946,16966740,2021-05-01 07:54:42,0,0,0
27096947,16966741,2021-05-01 07:54:43,0,0,0
27096948,16966742,2021-05-01 07:54:44,0,0,0
27096949,16966743,2021-05-01 07:54:45,0,0,0
27096950,16966744,2021-05-01 07:54:46,0,0,0
27096951,16966745,2021-05-01 07:54:47,0,0,0
27096952,16966746,2021-05-01 07:54:48,0,0,0
27096953,16966747,2021-05-01 07:54:49,0,0,0
27096954,16966748,2021-05-01 07:54:50,0,0,0
27096955,16966749,2021-05-01 07:54:51,0,20,30
27096956,16966750,2021-05-01 07:54:52,0,20,30
27096957,16966751,2021-05-01 07:54:53,0,20,30
27096958,16966752,2021-05-01 07:54:54,0,20,30
27096959,16966753,2021-05-01 07:54:55,0,20,30
27096960,16966754,2021-05-01 07:54:56,0,20,30
27096961,16966755,2021-05-01 07:54:57,0,20,30
27096962,16966756,2021-05-01 07:54:58,0,20,30
27096963,16966757,2021-05-01 07:54:59,0,20,30
27096964,16966758,2021-05-01 07:55:00,0,20,30
27096965,16966759,2021-05-01 07:55:01,0,20,30
27096966,16966760,2021-05-01 07:55:02,0,20,30
27096967,16966761,2021-05-01 07:55:03,0,20,30
27096968,16966762,2021-05-01 07:55:04,0,20,30
27096969,16966763,2021-05-01 07:55:05,0,20,30
27096970,16966764,2021-05-01 07:55:06,0,20,30
27096971,16966765,2021-05-01 07:55:07,0,20,30
27096972,16966766,2021-05-01 07:55:08,0,20,30
27096973,16966767,2021-05-01 07:55:09,0,20,30
27096974,16966768,2021-05-01 07:55:10,0,20,30
27096975,16966769,2021-05-01 07:55:11,0,20,30
27096976,16966770,2021-05-01 07:55:12,0,20,30
27096977,16966771,2021-05-01 07:55:13,0,20,30
27096978,16966772,2021-05-01 07:55:14,0,20,30
27096979,16966773,2021-05-01 07:55:15,0,20,30
27096980,16966774,2021-05-01 07:55:16,0,20,30
27096981,16966775,2021-05-01 07:55:17,0,20,30
27096982,16966776,2021-05-01 07:55:18,0,20,30
27096983,16966777,2021-05-01 07:55:19,0,20,30
27096984,16966778,2021-05-01 07:55:20,0,20,30
27096985,16966779,2021-05-01 07:55:21,0,20,30
27096986,16966780,2021-05-01 07:55:22,0,20,30
27096987,16966781,2021-05-01 07:55:23,0,20,30
27096988,16966782,2021-05-01 07:55:24,2,20,30
27096989,16966783,2021-05-01 07:55:25,4,20,30
27096990,16966784,2021-05-01 07:55:26,7,20,30
27096991,16966785,2021-05-01 07:55:27,9,20,30
27096992,16966786,2021-05-01 07:55:28,12,20,30
27096993,16966787,2021-05-01 07:55:29,14,20,30
27096994,16966788,2021-05-01 07:55:30,16,20,30
27096995,16966789,2021-05-01 07:55:31,18,20,30
27096996,16966790,2021-05-01 07:55:32,20,20,30
27096997,16966791,2021-05-01 07:55:33,20,20,30
27096998,16966792,2021-05-01 07:55:34,18,20,30
27096999,16966793,2021-05-01 07:55:35,17,20,30
27097000,16966794,2021-05-01 07:55:36,16,20,30
27097001,16966795,2021-05-01 07:55:37,17,20,30
27097002,16966796,2021-05-01 07:55:38,18,20,30
27097003,16966797,2021-05-01 07:55:39,20,20,30
27097004,16966798,2021-05-01 07:55:40,20,20,30
27097005,16966799,2021-05-01 07:55:41,21,20,30
27097006,16966800,2021-05-01 07:55:42,21,20,30
27097007,16966801,2021-05-01 07:55:43,21,20,30
27097008,16966802,2021-05-01 07:55:44,21,40,50
27097009,16966803,2021-05-01 07:55:45,21,40,50
27097010,16966804,2021-05-01 07:55:46,21,40,50
27097011,16966805,2021-05-01 07:55:47,22,40,50
27097012,16966806,2021-05-01 07:55:48,23,40,50
27097013,16966807,2021-05-01 07:55:49,23,40,50
27097014,16966808,2021-05-01 07:55:50,25,40,50
27097015,16966809,2021-05-01 07:55:51,25,40,50
27097016,16966810,2021-05-01 07:55:52,26,40,50
27097017,16966811,2021-05-01 07:55:53,27,40,50
27097018,16966812,2021-05-01 07:55:54,29,40,50
27097019,16966813,2021-05-01 07:55:55,30,40,50
27097020,16966814,2021-05-01 07:55:56,32,40,50
27097021,16966815,2021-05-01 07:55:57,34,65,75
27097022,16966816,2021-05-01 07:55:58,36,65,75
27097023,16966817,2021-05-01 07:55:59,39,65,75
27097024,16966818,2021-05-01 07:56:00,41,65,75
27097025,16966819,2021-05-01 07:56:01,44,65,75
27097026,16966820,2021-05-01 07:56:02,48,65,75
27097027,16966821,2021-05-01 07:56:03,50,65,75
27097028,16966822,2021-05-01 07:56:04,54,65,75
27097029,16966823,2021-05-01 07:56:05,55,65,75
27097030,16966824,2021-05-01 07:56:06,58,65,75
27097031,16966825,2021-05-01 07:56:07,59,65,75
27097032,16966826,2021-05-01 07:56:08,60,80,90
27097033,16966827,2021-05-01 07:56:09,63,80,90
27097034,16966828,2021-05-01 07:56:10,64,80,90
27097035,16966829,2021-05-01 07:56:11,67,80,90
27097036,16966830,2021-05-01 07:56:12,69,80,90
27097037,16966831,2021-05-01 07:56:13,71,80,90
27097038,16966832,2021-05-01 07:56:14,73,80,90
27097039,16966833,2021-05-01 07:56:15,74,80,90
27097040,16966834,2021-05-01 07:56:16,75,80,90
27097041,16966835,2021-05-01 07:56:17,77,80,90
27097042,16966836,2021-05-01 07:56:18,77,80,90
27097043,16966837,2021-05-01 07:56:19,77,80,90
27097044,16966838,2021-05-01 07:56:20,76,80,90
27097045,16966839,2021-05-01 07:56:21,77,80,90
27097046,16966840,2021-05-01 07:56:22,77,80,90
27097047,16966841,2021-05-01 07:56:23,77,80,90
27097048,16966842,2021-05-01 07:56:24,76,80,90
27097049,16966843,2021-05-01 07:56:25,75,80,90
27097050,16966844,2021-05-01 07:56:26,74,80,90
27097051,16966845,2021-05-01 07:56:27,72,80,90
27097052,16966846,2021-05-01 07:56:28,70,80,90
27097053,16966847,2021-05-01 07:56:29,68,78,90
27097054,16966848,2021-05-01 07:56:30,66,75,87
27097055,16966849,2021-05-01 07:56:31,64,73,84
27097056,16966850,2021-05-01 07:56:32,62,70,82
27097057,16966851,2021-05-01 07:56:33,60,68,79
27097058,16966852,2021-05-01 07:56:34,58,65,76
27097059,16966853,2021-05-01 07:56:35,56,63,74
27097060,16966854,2021-05-01 07:56:36,54,61,71
27097061,16966855,2021-05-01 07:56:37,53,58,69
27097062,16966856,2021-05-01 07:56:38,50,56,66
27097063,16966857,2021-05-01 07:56:39,48,54,64
27097064,16966858,2021-05-01 07:56:40,48,52,61
27097065,16966859,2021-05-01 07:56:41,48,50,60
27097066,16966860,2021-05-01 07:56:42,48,50,60
27097067,16966861,2021-05-01 07:56:43,48,50,60
27097068,16966862,2021-05-01 07:56:44,47,50,60
27097069,16966863,2021-05-01 07:56:45,46,50,60
27097070,16966864,2021-05-01 07:56:46,44,50,60
27097071,16966865,2021-05-01 07:56:47,43,50,60
27097072,16966866,2021-05-01 07:56:48,41,50,60
27097073,16966867,2021-05-01 07:56:49,40,50,60
27097074,16966868,2021-05-01 07:56:50,38,65,75
27097075,16966869,2021-05-01 07:56:51,34,65,75
27097076,16966870,2021-05-01 07:56:52,30,65,75
27097077,16966871,2021-05-01 07:56:53,25,65,75
27097078,16966872,2021-05-01 07:56:54,21,65,75
27097079,16966873,2021-05-01 07:56:55,16,65,75
27097080,16966874,2021-05-01 07:56:56,12,65,75
27097081,16966875,2021-05-01 07:56:57,8,65,75
27097082,16966876,2021-05-01 07:56:58,5,65,75
27097083,16966877,2021-05-01 07:56:59,2,65,75
27097084,16966878,2021-05-01 07:57:00,0,65,75
27097085,16966879,2021-05-01 07:57:01,0,65,75
27097086,16966880,2021-05-01 07:57:02,0,65,75
27097087,16966881,2021-05-01 07:57:03,0,65,75
27097088,16966882,2021-05-01 07:57:04,0,65,75
27097089,16966883,2021-05-01 07:57:05,0,65,75
27097090,16966884,2021-05-01 07:57:06,0,65,75
27097091,16966885,2021-05-01 07:57:07,0,65,75
27097092,16966886,2021-05-01 07:57:08,0,65,75
27097093,16966887,2021-05-01 07:57:09,0,65,75
27097094,16966888,2021-05-01 07:57:10,0,65,75
27097095,16966889,2021-05-01 07:57:11,0,65,75
27097096,16966890,2021-05-01 07:57:12,0,65,75
27097097,16966891,2021-05-01 07:57:13,0,65,75
27097098,16966892,2021-05-01 07:57:14,0,65,75
27097099,16966893,2021-05-01 07:57:15,0,65,75
27097100,16966894,2021-05-01 07:57:16,5,65,75
27097101,16966895,2021-05-01 07:57:17,9,65,75
27097102,16966896,2021-05-01 07:57:18,13,65,75
27097103,16966897,2021-05-01 07:57:19,17,65,75
27097104,16966898,2021-05-01 07:57:20,21,65,75
27097105,16966899,2021-05-01 07:57:21,24,65,75
27097106,16966900,2021-05-01 07:57:22,27,65,75
27097107,16966901,2021-05-01 07:57:23,31,65,75
27097108,16966902,2021-05-01 07:57:24,34,65,75
27097109,16966903,2021-05-01 07:57:25,38,65,75
27097110,16966904,2021-05-01 07:57:26,40,65,75
27097111,16966905,2021-05-01 07:57:27,43,65,75
27097112,16966906,2021-05-01 07:57:28,46,65,75
27097113,16966907,2021-05-01 07:57:29,48,65,75
27097114,16966908,2021-05-01 07:57:30,52,65,75
27097115,16966909,2021-05-01 07:57:31,53,65,75
27097116,16966910,2021-05-01 07:57:32,56,65,75
27097117,16966911,2021-05-01 07:57:33,55,65,75
27097118,16966912,2021-05-01 07:57:34,55,65,75
27097119,16966913,2021-05-01 07:57:35,55,65,75
27097120,16966914,2021-05-01 07:57:36,55,65,75
27097121,16966915,2021-05-01 07:57:37,55,65,75
27097122,16966916,2021-05-01 07:57:38,54,65,75
27097123,16966917,2021-05-01 07:57:39,53,65,75
27097124,16966918,2021-05-01 07:57:40,52,65,75
27097125,16966919,2021-05-01 07:57:41,52,65,75
27097126,16966920,2021-05-01 07:57:42,51,65,75
27097127,16966921,2021-05-01 07:57:43,50,65,75
27097128,16966922,2021-05-01 07:57:44,49,65,75
27097129,16966923,2021-05-01 07:57:45,48,64,72
27097130,16966924,2021-05-01 07:57:46,47,62,70
27097131,16966925,2021-05-01 07:57:47,46,60,68
27097132,16966926,2021-05-01 07:57:48,44,58,65
27097133,16966927,2021-05-01 07:57:49,43,56,63
27097134,16966928,2021-05-01 07:57:50,41,54,60
27097135,16966929,2021-05-01 07:57:51,39,52,58
27097136,16966930,2021-05-01 07:57:52,37,50,56
27097137,16966931,2021-05-01 07:57:53,36,48,54
27097138,16966932,2021-05-01 07:57:54,35,46,51
27097139,16966933,2021-05-01 07:57:55,34,44,49
27097140,16966934,2021-05-01 07:57:56,31,41,47
27097141,16966935,2021-05-01 07:57:57,29,39,44
27097142,16966936,2021-05-01 07:57:58,26,38,42
27097143,16966937,2021-05-01 07:57:59,24,36,40
27097144,16966938,2021-05-01 07:58:00,21,34,38
27097145,16966939,2021-05-01 07:58:01,18,33,37
27097146,16966940,2021-05-01 07:58:02,15,31,35
27097147,16966941,2021-05-01 07:58:03,12,30,34
27097148,16966942,2021-05-01 07:58:04,9,29,33
27097149,16966943,2021-05-01 07:58:05,5,28,32
27097150,16966944,2021-05-01 07:58:06,2,28,32
27097151,16966945,2021-05-01 07:58:07,0,28,32
27097152,16966946,2021-05-01 07:58:08,0,28,32
27097153,16966947,2021-05-01 07:58:09,0,28,32
27097154,16966948,2021-05-01 07:58:10,0,28,32
27097155,16966949,2021-05-01 07:58:11,0,28,32
27097156,16966950,2021-05-01 07:58:12,0,28,32
27097157,16966951,2021-05-01 07:58:13,0,28,32
27097158,16966952,2021-05-01 07:58:14,0,28,32
27097159,16966953,2021-05-01 07:58:15,0,65,75
27097160,16966954,2021-05-01 07:58:16,0,65,75
27097161,16966955,2021-05-01 07:58:17,0,65,75
27097162,16966956,2021-05-01 07:58:18,0,65,75
27097163,16966957,2021-05-01 07:58:19,0,65,75
27097164,16966958,2021-05-01 07:58:20,0,65,75
27097165,16966959,2021-05-01 07:58:21,0,65,75
27097166,16966960,2021-05-01 07:58:22,0,65,75
27097167,16966961,2021-05-01 07:58:23,0,65,75
27097168,16966962,2021-05-01 07:58:24,0,65,75
27097169,16966963,2021-05-01 07:58:25,2,65,75
27097170,16966964,2021-05-01 07:58:26,6,65,75
27097171,16966965,2021-05-01 07:58:27,11,65,75
27097172,16966966,2021-05-01 07:58:28,15,65,75
27097173,16966967,2021-05-01 07:58:29,19,65,75
27097174,16966968,2021-05-01 07:58:30,23,65,75
27097175,16966969,2021-05-01 07:58:31,26,65,75
27097176,16966970,2021-05-01 07:58:32,31,65,75
27097177,16966971,2021-05-01 07:58:33,34,65,75
27097178,16966972,2021-05-01 07:58:34,38,64,75
27097179,16966973,2021-05-01 07:58:35,40,62,73
27097180,16966974,2021-05-01 07:58:36,43,61,71
27097181,16966975,2021-05-01 07:58:37,45,59,69
27097182,16966976,2021-05-01 07:58:38,47,56,67
27097183,16966977,2021-05-01 07:58:39,47,54,64
27097184,16966978,2021-05-01 07:58:40,48,52,61
27097185,16966979,2021-05-01 07:58:41,51,50,60
27097186,16966980,2021-05-01 07:58:42,52,50,60
27097187,16966981,2021-05-01 07:58:43,51,50,60
27097188,16966982,2021-05-01 07:58:44,51,50,60
27097189,16966983,2021-05-01 07:58:45,50,50,60
27097190,16966984,2021-05-01 07:58:46,50,50,60
27097191,16966985,2021-05-01 07:58:47,49,50,60
27097192,16966986,2021-05-01 07:58:48,47,50,60
27097193,16966987,2021-05-01 07:58:49,44,50,60
27097194,16966988,2021-05-01 07:58:50,43,49,55
27097195,16966989,2021-05-01 07:58:51,42,47,52
27097196,16966990,2021-05-01 07:58:52,40,44,50
27097197,16966991,2021-05-01 07:58:53,37,42,47
27097198,16966992,2021-05-01 07:58:54,34,39,44
27097199,16966993,2021-05-01 07:58:55,31,37,41
27097200,16966994,2021-05-01 07:58:56,29,34,38
27097201,16966995,2021-05-01 07:58:57,26,32,36
27097202,16966996,2021-05-01 07:58:58,22,30,33
27097203,16966997,2021-05-01 07:58:59,18,28,31
27097204,16966998,2021-05-01 07:59:00,15,26,29
27097205,16966999,2021-05-01 07:59:01,11,24,27
27097206,16967000,2021-05-01 07:59:02,7,23,26
27097207,16967001,2021-05-01 07:59:03,4,23,25
27097208,16967002,2021-05-01 07:59:04,0,22,25
27097209,16967003,2021-05-01 07:59:05,0,22,25
27097210,16967004,2021-05-01 07:59:06,0,22,25
27097211,16967005,2021-05-01 07:59:07,0,22,25
27097212,16967006,2021-05-01 07:59:08,0,22,25
27097213,16967007,2021-05-01 07:59:09,0,22,25
27097214,16967008,2021-05-01 07:59:10,0,22,25
27097215,16967009,2021-05-01 07:59:11,0,22,25
27097216,16967010,2021-05-01 07:59:12,0,22,25
27097217,16967011,2021-05-01 07:59:13,0,22,25
27097218,16967012,2021-05-01 07:59:14,0,22,25
27097219,16967013,2021-05-01 07:59:15,0,50,60
27097220,16967014,2021-05-01 07:59:16,0,50,60
27097221,16967015,2021-05-01 07:59:17,0,50,60
27097222,16967016,2021-05-01 07:59:18,0,50,60
27097223,16967017,2021-05-01 07:59:19,0,50,60
27097224,16967018,2021-05-01 07:59:20,0,50,60
27097225,16967019,2021-05-01 07:59:21,0,50,60
27097226,16967020,2021-05-01 07:59:22,0,50,60
27097227,16967021,2021-05-01 07:59:23,0,50,60
27097228,16967022,2021-05-01 07:59:24,0,50,60
27097229,16967023,2021-05-01 07:59:25,4,50,60
27097230,16967024,2021-05-01 07:59:26,8,50,60
27097231,16967025,2021-05-01 07:59:27,12,50,60
27097232,16967026,2021-05-01 07:59:28,16,50,60
27097233,16967027,2021-05-01 07:59:29,20,50,60
27097234,16967028,2021-05-01 07:59:30,23,50,60
27097235,16967029,2021-05-01 07:59:31,27,50,60
27097236,16967030,2021-05-01 07:59:32,30,50,60
27097237,16967031,2021-05-01 07:59:33,34,50,60
27097238,16967032,2021-05-01 07:59:34,38,50,60
27097239,16967033,2021-05-01 07:59:35,42,50,60
27097240,16967034,2021-05-01 07:59:36,45,50,60
27097241,16967035,2021-05-01 07:59:37,46,50,60
27097242,16967036,2021-05-01 07:59:38,46,50,60
