,ID,DateTime,CurrentVelocity,AllowedVelocity,EmergencyStopLimit
27151885,17021682,2021-05-02 12:15:56,0,0,0
27151886,17021683,2021-05-02 12:15:57,0,0,0
27151887,17021684,2021-05-02 12:15:58,0,0,0
27151888,17021685,2021-05-02 12:15:59,0,0,0
27151889,17021686,2021-05-02 12:16:00,0,0,0
27151890,17021687,2021-05-02 12:16:01,0,0,0
27151891,17021688,2021-05-02 12:16:02,0,0,0
27151892,17021689,2021-05-02 12:16:03,0,0,0
27151893,17021690,2021-05-02 12:16:04,0,0,0
27151894,17021691,2021-05-02 12:16:05,0,0,0
27151895,17021692,2021-05-02 12:16:06,0,0,0
27151896,17021693,2021-05-02 12:16:07,0,0,0
27151897,17021694,2021-05-02 12:16:08,0,0,0
27151898,17021695,2021-05-02 12:16:09,0,0,0
27151899,17021696,2021-05-02 12:16:10,0,0,0
27151900,17021697,2021-05-02 12:16:11,0,0,0
27151901,17021698,2021-05-02 12:16:12,0,0,0
27151902,17021699,2021-05-02 12:16:13,0,0,0
27151903,17021700,2021-05-02 12:16:14,0,0,0
27151904,17021701,2021-05-02 12:16:15,0,0,0
27151905,17021702,2021-05-02 12:16:16,0,0,0
27151906,17021703,2021-05-02 12:16:17,0,0,0
27151907,17021704,2021-05-02 12:16:18,0,0,0
27151908,17021705,2021-05-02 12:16:19,0,0,0
27151909,17021706,2021-05-02 12:16:20,0,0,0
27151910,17021707,2021-05-02 12:16:21,0,0,0
27151911,17021708,2021-05-02 12:16:22,0,0,0
27151912,17021709,2021-05-02 12:16:23,0,0,0
27151913,17021710,2021-05-02 12:16:24,0,0,0
27151914,17021711,2021-05-02 12:16:25,0,0,0
27151915,17021712,2021-05-02 12:16:26,0,0,0
27151916,17021713,2021-05-02 12:16:27,0,0,0
27151917,17021714,2021-05-02 12:16:28,0,0,0
27151918,17021715,2021-05-02 12:16:29,0,0,0
27151919,17021716,2021-05-02 12:16:30,0,0,0
27151920,17021717,2021-05-02 12:16:31,0,0,0
27151921,17021718,2021-05-02 12:16:32,0,0,0
27151922,17021719,2021-05-02 12:16:33,0,0,0
27151923,17021720,2021-05-02 12:16:34,0,0,0
27151924,17021721,2021-05-02 12:16:35,0,0,0
27151925,17021722,2021-05-02 12:16:36,0,0,0
27151926,17021723,2021-05-02 12:16:37,0,0,0
27151927,17021724,2021-05-02 12:16:38,0,0,0
27151928,17021725,2021-05-02 12:16:39,0,0,0
27151929,17021726,2021-05-02 12:16:40,0,0,0
27151930,17021727,2021-05-02 12:16:41,0,0,0
27151931,17021728,2021-05-02 12:16:42,0,0,0
27151932,17021729,2021-05-02 12:16:43,0,0,0
27151933,17021730,2021-05-02 12:16:44,0,0,0
27151934,17021731,2021-05-02 12:16:45,0,0,0
27151935,17021732,2021-05-02 12:16:46,0,0,0
27151936,17021733,2021-05-02 12:16:47,0,0,0
27151937,17021734,2021-05-02 12:16:48,0,0,0
27151938,17021735,2021-05-02 12:16:49,0,0,0
27151939,17021736,2021-05-02 12:16:50,0,0,0
27151940,17021737,2021-05-02 12:16:51,0,0,0
27151941,17021738,2021-05-02 12:16:52,0,0,0
27151942,17021739,2021-05-02 12:16:53,0,0,0
27151943,17021740,2021-05-02 12:16:54,0,0,0
27151944,17021741,2021-05-02 12:16:55,0,0,0
27151945,17021742,2021-05-02 12:16:56,0,0,0
27151946,17021743,2021-05-02 12:16:57,0,0,0
27151947,17021744,2021-05-02 12:16:58,0,0,0
27151948,17021745,2021-05-02 12:16:59,0,0,0
27151949,17021746,2021-05-02 12:17:00,0,0,0
27151950,17021747,2021-05-02 12:17:01,0,0,0
27151951,17021748,2021-05-02 12:17:02,0,0,0
27151952,17021749,2021-05-02 12:17:03,0,0,0
27151953,17021750,2021-05-02 12:17:04,0,0,0
27151954,17021751,2021-05-02 12:17:05,0,0,0
27151955,17021752,2021-05-02 12:17:06,0,0,0
27151956,17021753,2021-05-02 12:17:07,0,0,0
27151957,17021754,2021-05-02 12:17:08,0,0,0
27151958,17021755,2021-05-02 12:17:09,0,0,0
27151959,17021756,2021-05-02 12:17:10,0,0,0
27151960,17021757,2021-05-02 12:17:11,0,0,0
27151961,17021758,2021-05-02 12:17:12,0,0,0
27151962,17021759,2021-05-02 12:17:13,0,0,0
27151963,17021760,2021-05-02 12:17:14,0,0,0
27151964,17021761,2021-05-02 12:17:15,0,0,0
27151965,17021762,2021-05-02 12:17:16,0,0,0
27151966,17021763,2021-05-02 12:17:17,0,0,0
27151967,17021764,2021-05-02 12:17:18,0,0,0
27151968,17021765,2021-05-02 12:17:19,0,0,0
27151969,17021766,2021-05-02 12:17:20,0,0,0
27151970,17021767,2021-05-02 12:17:21,0,0,0
27151971,17021768,2021-05-02 12:17:22,0,0,0
27151972,17021769,2021-05-02 12:17:23,0,0,0
27151973,17021770,2021-05-02 12:17:24,0,0,0
27151974,17021771,2021-05-02 12:17:25,0,0,0
27151975,17021772,2021-05-02 12:17:26,0,0,0
27151976,17021773,2021-05-02 12:17:27,0,0,0
27151977,17021774,2021-05-02 12:17:28,0,0,0
27151978,17021775,2021-05-02 12:17:29,0,0,0
27151979,17021776,2021-05-02 12:17:30,0,0,0
27151980,17021777,2021-05-02 12:17:31,0,0,0
27151981,17021778,2021-05-02 12:17:32,0,0,0
27151982,17021779,2021-05-02 12:17:33,0,0,0
27151983,17021780,2021-05-02 12:17:34,0,0,0
27151984,17021781,2021-05-02 12:17:35,0,0,0
27151985,17021782,2021-05-02 12:17:36,0,0,0
27151986,17021783,2021-05-02 12:17:37,0,0,0
27151987,17021784,2021-05-02 12:17:38,0,0,0
27151988,17021785,2021-05-02 12:17:39,0,0,0
27151989,17021786,2021-05-02 12:17:40,0,0,0
27151990,17021787,2021-05-02 12:17:41,0,0,0
27151991,17021788,2021-05-02 12:17:42,0,0,0
27151992,17021789,2021-05-02 12:17:43,0,0,0
27151993,17021790,2021-05-02 12:17:44,0,0,0
27151994,17021791,2021-05-02 12:17:45,0,0,0
27151995,17021792,2021-05-02 12:17:46,0,0,0
27151996,17021793,2021-05-02 12:17:47,0,0,0
27151997,17021794,2021-05-02 12:17:48,0,0,0
27151998,17021795,2021-05-02 12:17:49,0,0,0
27151999,17021796,2021-05-02 12:17:50,0,0,0
27152000,17021797,2021-05-02 12:17:51,0,0,0
27152001,17021798,2021-05-02 12:17:52,0,0,0
27152002,17021799,2021-05-02 12:17:53,0,0,0
27152003,17021800,2021-05-02 12:17:54,0,0,0
27152004,17021801,2021-05-02 12:17:55,0,0,0
27152005,17021802,2021-05-02 12:17:56,0,0,0
27152006,17021803,2021-05-02 12:17:57,0,0,0
27152007,17021804,2021-05-02 12:17:58,0,0,0
27152008,17021805,2021-05-02 12:17:59,0,0,0
27152009,17021806,2021-05-02 12:18:00,0,0,0
27152010,17021807,2021-05-02 12:18:01,0,0,0
27152011,17021808,2021-05-02 12:18:02,0,0,0
27152012,17021809,2021-05-02 12:18:03,0,0,0
27152013,17021810,2021-05-02 12:18:04,0,0,0
27152014,17021811,2021-05-02 12:18:05,0,0,0
27152015,17021812,2021-05-02 12:18:06,0,0,0
27152016,17021813,2021-05-02 12:18:07,0,0,0
27152017,17021814,2021-05-02 12:18:08,0,0,0
27152018,17021815,2021-05-02 12:18:09,0,0,0
27152019,17021816,2021-05-02 12:18:10,0,0,0
27152020,17021817,2021-05-02 12:18:11,0,0,0
27152021,17021818,2021-05-02 12:18:12,0,0,0
27152022,17021819,2021-05-02 12:18:13,0,0,0
27152023,17021820,2021-05-02 12:18:14,0,0,0
27152024,17021821,2021-05-02 12:18:15,0,0,0
27152025,17021822,2021-05-02 12:18:16,0,0,0
27152026,17021823,2021-05-02 12:18:17,0,0,0
27152027,17021824,2021-05-02 12:18:18,0,0,0
27152028,17021825,2021-05-02 12:18:19,0,0,0
27152029,17021826,2021-05-02 12:18:20,0,0,0
27152030,17021827,2021-05-02 12:18:21,0,0,0
27152031,17021828,2021-05-02 12:18:22,0,0,0
27152032,17021829,2021-05-02 12:18:23,0,0,0
27152033,17021830,2021-05-02 12:18:24,0,0,0
27152034,17021831,2021-05-02 12:18:25,0,0,0
27152035,17021832,2021-05-02 12:18:26,0,0,0
27152036,17021833,2021-05-02 12:18:27,0,0,0
27152037,17021834,2021-05-02 12:18:28,0,0,0
27152038,17021835,2021-05-02 12:18:29,0,0,0
27152039,17021836,2021-05-02 12:18:30,0,0,0
27152040,17021837,2021-05-02 12:18:31,0,0,0
27152041,17021838,2021-05-02 12:18:32,0,0,0
27152042,17021839,2021-05-02 12:18:33,0,0,0
27152043,17021840,2021-05-02 12:18:34,0,0,0
27152044,17021841,2021-05-02 12:18:35,0,0,0
27152045,17021842,2021-05-02 12:18:36,0,0,0
27152046,17021843,2021-05-02 12:18:37,0,0,0
27152047,17021844,2021-05-02 12:18:38,0,0,0
27152048,17021845,2021-05-02 12:18:39,0,0,0
27152049,17021846,2021-05-02 12:18:40,0,0,0
27152050,17021847,2021-05-02 12:18:41,0,0,0
27152051,17021848,2021-05-02 12:18:42,0,0,0
27152052,17021849,2021-05-02 12:18:43,0,0,0
27152053,17021850,2021-05-02 12:18:44,0,0,0
27152054,17021851,2021-05-02 12:18:45,0,0,0
27152055,17021852,2021-05-02 12:18:46,0,0,0
27152056,17021853,2021-05-02 12:18:47,0,0,0
27152057,17021854,2021-05-02 12:18:48,0,0,0
27152058,17021855,2021-05-02 12:18:49,0,0,0
27152059,17021856,2021-05-02 12:18:50,0,0,0
27152060,17021857,2021-05-02 12:18:51,0,0,0
27152061,17021858,2021-05-02 12:18:52,0,0,0
27152062,17021859,2021-05-02 12:18:53,0,0,0
27152063,17021860,2021-05-02 12:18:54,0,0,0
27152064,17021861,2021-05-02 12:18:55,0,0,0
27152065,17021862,2021-05-02 12:18:56,0,0,0
27152066,17021863,2021-05-02 12:18:57,0,0,0
27152067,17021864,2021-05-02 12:18:58,0,0,0
27152068,17021865,2021-05-02 12:18:59,0,0,0
27152069,17021866,2021-05-02 12:19:00,0,0,0
27152070,17021867,2021-05-02 12:19:01,0,0,0
27152071,17021868,2021-05-02 12:19:02,0,0,0
27152072,17021869,2021-05-02 12:19:03,0,0,0
27152073,17021870,2021-05-02 12:19:04,0,0,0
27152074,17021871,2021-05-02 12:19:05,0,0,0
27152075,17021872,2021-05-02 12:19:06,0,0,0
27152076,17021873,2021-05-02 12:19:07,0,0,0
27152077,17021874,2021-05-02 12:19:08,0,0,0
27152078,17021875,2021-05-02 12:19:09,0,0,0
27152079,17021876,2021-05-02 12:19:10,0,0,0
27152080,17021877,2021-05-02 12:19:11,0,0,0
27152081,17021878,2021-05-02 12:19:12,0,0,0
27152082,17021879,2021-05-02 12:19:13,0,0,0
27152083,17021880,2021-05-02 12:19:14,0,0,0
27152084,17021881,2021-05-02 12:19:15,0,0,0
27152085,17021882,2021-05-02 12:19:16,0,0,0
27152086,17021883,2021-05-02 12:19:17,0,0,0
27152087,17021884,2021-05-02 12:19:18,0,0,0
27152088,17021885,2021-05-02 12:19:19,0,0,0
27152089,17021886,2021-05-02 12:19:20,0,0,0
27152090,17021887,2021-05-02 12:19:21,0,0,0
27152091,17021888,2021-05-02 12:19:22,0,0,0
27152092,17021889,2021-05-02 12:19:23,0,0,0
27152093,17021890,2021-05-02 12:19:24,0,0,0
27152094,17021891,2021-05-02 12:19:25,0,0,0
27152095,17021892,2021-05-02 12:19:26,0,0,0
27152096,17021893,2021-05-02 12:19:27,0,0,0
27152097,17021894,2021-05-02 12:19:28,0,0,0
27152098,17021895,2021-05-02 12:19:29,0,0,0
27152099,17021896,2021-05-02 12:19:30,0,0,0
27152100,17021897,2021-05-02 12:19:31,0,0,0
27152101,17021898,2021-05-02 12:19:32,0,0,0
27152102,17021899,2021-05-02 12:19:33,0,0,0
27152103,17021900,2021-05-02 12:19:34,0,0,0
27152104,17021901,2021-05-02 12:19:35,0,0,0
27152105,17021902,2021-05-02 12:19:36,0,0,0
27152106,17021903,2021-05-02 12:19:37,0,0,0
27152107,17021904,2021-05-02 12:19:38,0,0,0
27152108,17021905,2021-05-02 12:19:39,0,0,0
27152109,17021906,2021-05-02 12:19:40,0,0,0
27152110,17021907,2021-05-02 12:19:41,0,0,0
27152111,17021908,2021-05-02 12:19:42,0,0,0
27152112,17021909,2021-05-02 12:19:43,0,0,0
27152113,17021910,2021-05-02 12:19:44,0,0,0
27152114,17021911,2021-05-02 12:19:45,0,0,0
27152115,17021912,2021-05-02 12:19:46,0,0,0
27152116,17021913,2021-05-02 12:19:47,0,0,0
27152117,17021914,2021-05-02 12:19:48,0,0,0
27152118,17021915,2021-05-02 12:19:49,0,0,0
27152119,17021916,2021-05-02 12:19:50,0,0,0
27152120,17021917,2021-05-02 12:19:51,0,0,0
27152121,17021918,2021-05-02 12:19:52,0,0,0
27152122,17021919,2021-05-02 12:19:53,0,0,0
27152123,17021920,2021-05-02 12:19:54,0,0,0
27152124,17021921,2021-05-02 12:19:55,0,0,0
27152125,17021922,2021-05-02 12:19:56,0,0,0
27152126,17021923,2021-05-02 12:19:57,0,0,0
27152127,17021924,2021-05-02 12:19:58,0,0,0
27152128,17021925,2021-05-02 12:19:59,0,0,0
27152129,17021926,2021-05-02 12:20:00,0,0,0
27152130,17021927,2021-05-02 12:20:01,0,0,0
27152131,17021928,2021-05-02 12:20:02,0,0,0
27152132,17021929,2021-05-02 12:20:03,0,0,0
27152133,17021930,2021-05-02 12:20:04,0,0,0
27152134,17021931,2021-05-02 12:20:05,0,0,0
27152135,17021932,2021-05-02 12:20:06,0,0,0
27152136,17021933,2021-05-02 12:20:07,0,0,0
27152137,17021934,2021-05-02 12:20:08,0,0,0
27152138,17021935,2021-05-02 12:20:09,0,0,0
27152139,17021936,2021-05-02 12:20:10,0,0,0
27152140,17021937,2021-05-02 12:20:11,0,0,0
27152141,17021938,2021-05-02 12:20:12,0,0,0
27152142,17021939,2021-05-02 12:20:13,0,0,0
27152143,17021940,2021-05-02 12:20:14,0,0,0
27152144,17021941,2021-05-02 12:20:15,0,0,0
27152145,17021942,2021-05-02 12:20:16,0,0,0
27152146,17021943,2021-05-02 12:20:17,0,0,0
27152147,17021944,2021-05-02 12:20:18,0,0,0
27152148,17021945,2021-05-02 12:20:19,0,0,0
27152149,17021946,2021-05-02 12:20:20,0,0,0
27152150,17021947,2021-05-02 12:20:21,0,0,0
27152151,17021948,2021-05-02 12:20:22,0,0,0
27152152,17021949,2021-05-02 12:20:23,0,0,0
27152153,17021950,2021-05-02 12:20:24,0,0,0
27152154,17021951,2021-05-02 12:20:25,0,0,0
27152155,17021952,2021-05-02 12:20:26,0,0,0
27152156,17021953,2021-05-02 12:20:27,0,0,0
27152157,17021954,2021-05-02 12:20:28,0,0,0
27152158,17021955,2021-05-02 12:20:29,0,0,0
27152159,17021956,2021-05-02 12:20:30,0,0,0
27152160,17021957,2021-05-02 12:20:31,0,0,0
27152161,17021958,2021-05-02 12:20:32,0,0,0
27152162,17021959,2021-05-02 12:20:33,0,0,0
27152163,17021960,2021-05-02 12:20:34,0,0,0
27152164,17021961,2021-05-02 12:20:35,0,0,0
27152165,17021962,2021-05-02 12:20:36,0,0,0
27152166,17021963,2021-05-02 12:20:37,0,0,0
27152167,17021964,2021-05-02 12:20:38,0,0,0
27152168,17021965,2021-05-02 12:20:39,0,0,0
27152169,17021966,2021-05-02 12:20:40,0,0,0
27152170,17021967,2021-05-03 04:05:49,0,0,0
27152171,17021968,2021-05-03 04:05:50,0,0,0
27152172,17021969,2021-05-03 04:05:51,0,0,0
27152173,17021970,2021-05-03 04:05:52,0,0,0
27152174,17021971,2021-05-03 04:05:53,0,0,0
27152175,17021972,2021-05-03 04:05:54,0,0,0
27152176,17021973,2021-05-03 04:05:55,0,0,0
27152177,17021974,2021-05-03 04:05:56,0,0,0
27152178,17021975,2021-05-03 04:05:57,0,0,0
27152179,17021976,2021-05-03 04:05:58,0,0,0
27152180,17021977,2021-05-03 04:05:59,0,0,0
27152181,17021978,2021-05-03 04:06:00,0,0,0
27152182,17021979,2021-05-03 04:06:01,0,0,0
27152183,17021980,2021-05-03 04:06:02,0,0,0
27152184,17021981,2021-05-03 04:06:03,0,0,0
27152185,17021982,2021-05-03 04:06:04,0,0,0
27152186,17021983,2021-05-03 04:06:05,0,0,0
27152187,17021984,2021-05-03 04:06:06,0,0,0
27152188,17021985,2021-05-03 04:06:07,0,0,0
27152189,17021986,2021-05-03 04:06:08,0,0,0
27152190,17021987,2021-05-03 04:06:09,0,0,0
27152191,17021988,2021-05-03 04:06:10,0,0,0
27152192,17021989,2021-05-03 04:06:11,0,0,0
27152193,17021990,2021-05-03 04:06:12,0,0,0
27152194,17021991,2021-05-03 04:06:13,0,0,0
27152195,17021992,2021-05-03 04:06:14,0,0,0
27152196,17021993,2021-05-03 04:06:15,0,0,0
27152197,17021994,2021-05-03 04:06:16,0,0,0
27152198,17021995,2021-05-03 04:06:17,0,0,0
27152199,17021996,2021-05-03 04:06:18,0,0,0
27152200,17021997,2021-05-03 04:06:19,0,0,0
27152201,17021998,2021-05-03 04:06:20,0,0,0
27152202,17021999,2021-05-03 04:06:21,0,0,0
27152203,17022000,2021-05-03 04:06:22,0,0,0
27152204,17022001,2021-05-03 04:06:23,0,0,0
27152205,17022002,2021-05-03 04:06:24,0,0,0
27152206,17022003,2021-05-03 04:06:25,0,0,0
27152207,17022004,2021-05-03 04:06:26,0,0,0
27152208,17022005,2021-05-03 04:06:27,0,0,0
27152209,17022006,2021-05-03 04:06:28,0,0,0
27152210,17022007,2021-05-03 04:06:29,0,0,0
27152211,17022008,2021-05-03 04:06:30,0,0,0
27152212,17022009,2021-05-03 04:06:31,0,0,0
27152213,17022010,2021-05-03 04:06:32,0,0,0
27152214,17022011,2021-05-03 04:06:33,0,0,0
27152215,17022012,2021-05-03 04:06:34,0,0,0
27152216,17022013,2021-05-03 04:06:35,0,0,0
27152217,17022014,2021-05-03 04:06:36,0,0,0
27152218,17022015,2021-05-03 04:06:37,0,0,0
27152219,17022016,2021-05-03 04:06:38,0,0,0
27152220,17022017,2021-05-03 04:06:39,0,0,0
27152221,17022018,2021-05-03 04:06:40,0,0,0
27152222,17022019,2021-05-03 04:06:41,0,0,0
27152223,17022020,2021-05-03 04:06:42,0,0,0
27152224,17022021,2021-05-03 04:06:43,0,0,0
27152225,17022022,2021-05-03 04:06:44,0,0,0
27152226,17022023,2021-05-03 04:06:45,0,0,0
27152227,17022024,2021-05-03 04:06:46,0,0,0
27152228,17022025,2021-05-03 04:06:47,0,0,0
27152229,17022026,2021-05-03 04:06:48,0,0,0
27152230,17022027,2021-05-03 04:06:49,0,0,0
27152231,17022028,2021-05-03 04:06:50,0,0,0
27152232,17022029,2021-05-03 04:06:51,0,0,0
27152233,17022030,2021-05-03 04:06:52,0,0,0
27152234,17022031,2021-05-03 04:06:53,0,0,0
27152235,17022032,2021-05-03 04:06:54,0,0,0
27152236,17022033,2021-05-03 04:06:55,0,0,0
27152237,17022034,2021-05-03 04:06:56,0,0,0
27152238,17022035,2021-05-03 04:06:57,0,0,0
27152239,17022036,2021-05-03 04:06:58,0,0,0
27152240,17022037,2021-05-03 04:06:59,0,0,0
27152241,17022038,2021-05-03 04:07:00,0,0,0
27152242,17022039,2021-05-03 04:07:01,0,0,0
27152243,17022040,2021-05-03 04:07:02,0,0,0
27152244,17022041,2021-05-03 04:07:03,0,0,0
27152245,17022042,2021-05-03 04:07:04,0,0,0
27152246,17022043,2021-05-03 04:07:05,0,0,0
27152247,17022044,2021-05-03 04:07:06,0,0,0
27152248,17022045,2021-05-03 04:07:07,0,0,0
27152249,17022046,2021-05-03 04:07:08,0,0,0
27152250,17022047,2021-05-03 04:07:09,0,0,0
27152251,17022048,2021-05-03 04:07:10,0,0,0
27152252,17022049,2021-05-03 04:07:11,0,0,0
27152253,17022050,2021-05-03 04:07:12,0,0,0
27152254,17022051,2021-05-03 04:07:13,0,0,0
27152255,17022052,2021-05-03 04:07:14,0,0,0
27152256,17022053,2021-05-03 04:07:15,0,0,0
27152257,17022054,2021-05-03 04:07:16,0,0,0
27152258,17022055,2021-05-03 04:07:17,0,0,0
27152259,17022056,2021-05-03 04:07:18,0,0,0
27152260,17022057,2021-05-03 04:07:19,0,0,0
27152261,17022058,2021-05-03 04:07:20,0,0,0
27152262,17022059,2021-05-03 04:07:21,0,0,0
27152263,17022060,2021-05-03 04:07:22,0,0,0
27152264,17022061,2021-05-03 04:07:23,0,0,0
27152265,17022062,2021-05-03 04:07:24,0,0,0
27152266,17022063,2021-05-03 04:07:25,0,0,0
27152267,17022064,2021-05-03 04:07:26,0,0,0
27152268,17022065,2021-05-03 04:07:27,0,0,0
27152269,17022066,2021-05-03 04:07:28,0,0,0
27152270,17022067,2021-05-03 04:07:29,0,0,0
27152271,17022068,2021-05-03 04:07:30,0,0,0
27152272,17022069,2021-05-03 04:07:31,0,0,0
27152273,17022070,2021-05-03 04:07:32,0,0,0
27152274,17022071,2021-05-03 04:07:33,0,0,0
27152275,17022072,2021-05-03 04:07:34,0,0,0
27152276,17022073,2021-05-03 04:07:35,0,0,0
27152277,17022074,2021-05-03 04:07:36,0,0,0
27152278,17022075,2021-05-03 04:07:37,0,0,0
27152279,17022076,2021-05-03 04:07:38,0,0,0
27152280,17022077,2021-05-03 04:07:39,0,0,0
27152281,17022078,2021-05-03 04:07:40,0,0,0
27152282,17022079,2021-05-03 04:07:41,0,0,0
27152283,17022080,2021-05-03 04:07:42,0,0,0
27152284,17022081,2021-05-03 04:07:43,0,0,0
27152285,17022082,2021-05-03 04:07:44,0,0,0
27152286,17022083,2021-05-03 04:07:45,0,0,0
27152287,17022084,2021-05-03 04:07:46,0,0,0
27152288,17022085,2021-05-03 04:07:47,0,0,0
27152289,17022086,2021-05-03 04:07:48,0,0,0
27152290,17022087,2021-05-03 04:07:49,0,0,0
27152291,17022088,2021-05-03 04:07:50,0,0,0
27152292,17022089,2021-05-03 04:07:51,0,0,0
27152293,17022090,2021-05-03 04:07:52,0,0,0
27152294,17022091,2021-05-03 04:07:53,0,0,0
27152295,17022092,2021-05-03 04:07:54,0,0,0
27152296,17022093,2021-05-03 04:07:55,0,0,0
27152297,17022094,2021-05-03 04:07:56,0,0,0
27152298,17022095,2021-05-03 04:07:57,0,0,0
27152299,17022096,2021-05-03 04:07:58,0,0,0
27152300,17022097,2021-05-03 04:07:59,0,0,0
27152301,17022098,2021-05-03 04:08:00,0,0,0
27152302,17022099,2021-05-03 04:08:01,0,0,0
27152303,17022100,2021-05-03 04:08:02,0,0,0
27152304,17022101,2021-05-03 04:08:03,0,0,0
27152305,17022102,2021-05-03 04:08:04,0,0,0
27152306,17022103,2021-05-03 04:08:05,0,0,0
27152307,17022104,2021-05-03 04:08:06,0,0,0
27152308,17022105,2021-05-03 04:08:07,0,0,0
27152309,17022106,2021-05-03 04:08:08,0,0,0
27152310,17022107,2021-05-03 04:08:09,0,0,0
27152311,17022108,2021-05-03 04:08:10,0,0,0
27152312,17022109,2021-05-03 04:08:11,0,0,0
27152313,17022110,2021-05-03 04:08:12,0,0,0
27152314,17022111,2021-05-03 04:08:13,0,0,0
27152315,17022112,2021-05-03 04:08:14,0,0,0
27152316,17022113,2021-05-03 04:08:15,0,0,0
27152317,17022114,2021-05-03 04:08:16,0,0,0
27152318,17022115,2021-05-03 04:08:17,0,0,0
27152319,17022116,2021-05-03 04:08:18,0,0,0
27152320,17022117,2021-05-03 04:08:19,0,0,0
27152321,17022118,2021-05-03 04:08:20,0,0,0
27152322,17022119,2021-05-03 04:08:21,0,0,0
27152323,17022120,2021-05-03 04:08:22,0,0,0
27152324,17022121,2021-05-03 04:08:23,0,0,0
27152325,17022122,2021-05-03 04:08:24,0,0,0
27152326,17022123,2021-05-03 04:08:25,0,0,0
27152327,17022124,2021-05-03 04:08:26,0,0,0
27152328,17022125,2021-05-03 04:08:27,0,0,0
27152329,17022126,2021-05-03 04:08:28,0,0,0
27152330,17022127,2021-05-03 04:08:29,0,0,0
27152331,17022128,2021-05-03 04:08:30,0,0,0
27152332,17022129,2021-05-03 04:08:31,0,0,0
27152333,17022130,2021-05-03 04:08:32,0,0,0
27152334,17022131,2021-05-03 04:08:33,0,0,0
27152335,17022132,2021-05-03 04:08:34,0,0,0
27152336,17022133,2021-05-03 04:08:35,0,0,0
27152337,17022134,2021-05-03 04:08:36,0,0,0
27152338,17022135,2021-05-03 04:08:37,0,0,0
27152339,17022136,2021-05-03 04:08:38,0,0,0
27152340,17022137,2021-05-03 04:08:39,0,0,0
27152341,17022138,2021-05-03 04:08:40,0,0,0
27152342,17022139,2021-05-03 04:08:41,0,0,0
27152343,17022140,2021-05-03 04:08:42,0,0,0
27152344,17022141,2021-05-03 04:08:43,0,0,0
27152345,17022142,2021-05-03 04:08:44,0,0,0
27152346,17022143,2021-05-03 04:08:45,0,0,0
27152347,17022144,2021-05-03 04:08:46,0,0,0
