,ID,DateTime,CurrentVelocity,AllowedVelocity,EmergencyStopLimit
27431717,17301526,2021-05-07 07:52:25,0,34,38
27431718,17301527,2021-05-07 07:52:26,0,34,38
27431719,17301528,2021-05-07 07:52:27,0,34,38
27431720,17301529,2021-05-07 07:52:28,0,34,38
27431721,17301530,2021-05-07 07:52:29,0,34,38
27431722,17301531,2021-05-07 07:52:30,0,34,38
27431723,17301532,2021-05-07 07:52:31,0,34,38
27431724,17301533,2021-05-07 07:52:32,0,34,38
27431725,17301534,2021-05-07 07:52:33,0,34,38
27431726,17301535,2021-05-07 07:52:34,0,34,38
27431727,17301536,2021-05-07 07:52:35,0,34,38
27431728,17301537,2021-05-07 07:52:36,0,34,38
27431729,17301538,2021-05-07 07:52:37,0,34,38
27431730,17301539,2021-05-07 07:52:38,0,34,38
27431731,17301540,2021-05-07 07:52:39,0,34,38
27431732,17301541,2021-05-07 07:52:40,0,34,38
27431733,17301542,2021-05-07 07:52:41,0,34,38
27431734,17301543,2021-05-07 07:52:42,0,34,38
27431735,17301544,2021-05-07 07:52:43,0,34,38
27431736,17301545,2021-05-07 07:52:44,0,34,38
27431737,17301546,2021-05-07 07:52:45,0,34,38
27431738,17301547,2021-05-07 07:52:46,0,34,38
27431739,17301548,2021-05-07 07:52:47,0,34,38
27431740,17301549,2021-05-07 07:52:48,0,34,38
27431741,17301550,2021-05-07 07:52:49,0,34,38
27431742,17301551,2021-05-07 07:52:50,0,34,38
27431743,17301552,2021-05-07 07:52:51,0,34,38
27431744,17301553,2021-05-07 07:52:52,0,34,38
27431745,17301554,2021-05-07 07:52:53,0,34,38
27431746,17301555,2021-05-07 07:52:54,0,34,38
27431747,17301556,2021-05-07 07:52:55,0,34,38
27431748,17301557,2021-05-07 07:52:56,0,34,38
27431749,17301558,2021-05-07 07:52:57,0,34,38
27431750,17301559,2021-05-07 07:52:58,0,34,38
27431751,17301560,2021-05-07 07:52:59,0,34,38
27431752,17301561,2021-05-07 07:53:00,0,34,38
27431753,17301562,2021-05-07 07:53:01,0,34,38
27431754,17301563,2021-05-07 07:53:02,0,34,38
27431755,17301564,2021-05-07 07:53:03,0,34,38
27431756,17301565,2021-05-07 07:53:04,0,34,38
27431757,17301566,2021-05-07 07:53:05,0,34,38
27431758,17301567,2021-05-07 07:53:06,0,34,38
27431759,17301568,2021-05-07 07:53:07,0,34,38
27431760,17301569,2021-05-07 07:53:08,0,34,38
27431761,17301570,2021-05-07 07:53:09,0,34,38
27431762,17301571,2021-05-07 07:53:10,0,34,38
27431763,17301572,2021-05-07 07:53:11,0,34,38
27431764,17301573,2021-05-07 07:53:12,0,34,38
27431765,17301574,2021-05-07 07:53:13,0,34,38
27431766,17301575,2021-05-07 07:53:14,0,34,38
27431767,17301576,2021-05-07 07:53:15,0,34,38
27431768,17301577,2021-05-07 07:53:16,0,34,38
27431769,17301578,2021-05-07 07:53:17,0,80,90
27431770,17301579,2021-05-07 07:53:18,0,80,90
27431771,17301580,2021-05-07 07:53:19,0,80,90
27431772,17301581,2021-05-07 07:53:20,0,80,90
27431773,17301582,2021-05-07 07:53:21,0,80,90
27431774,17301583,2021-05-07 07:53:22,0,80,90
27431775,17301584,2021-05-07 07:53:23,3,80,90
27431776,17301585,2021-05-07 07:53:24,5,80,90
27431777,17301586,2021-05-07 07:53:25,8,80,90
27431778,17301587,2021-05-07 07:53:26,11,80,90
27431779,17301588,2021-05-07 07:53:27,15,80,90
27431780,17301589,2021-05-07 07:53:28,18,80,90
27431781,17301590,2021-05-07 07:53:29,22,80,90
27431782,17301591,2021-05-07 07:53:30,25,80,90
27431783,17301592,2021-05-07 07:53:31,29,80,90
27431784,17301593,2021-05-07 07:53:32,33,80,90
27431785,17301594,2021-05-07 07:53:33,36,80,90
27431786,17301595,2021-05-07 07:53:34,39,80,90
27431787,17301596,2021-05-07 07:53:35,42,80,90
27431788,17301597,2021-05-07 07:53:36,45,80,90
27431789,17301598,2021-05-07 07:53:37,47,80,90
27431790,17301599,2021-05-07 07:53:38,49,80,90
27431791,17301600,2021-05-07 07:53:39,52,80,90
27431792,17301601,2021-05-07 07:53:40,53,80,90
27431793,17301602,2021-05-07 07:53:41,56,80,90
27431794,17301603,2021-05-07 07:53:42,58,80,90
27431795,17301604,2021-05-07 07:53:43,58,80,90
27431796,17301605,2021-05-07 07:53:44,61,80,90
27431797,17301606,2021-05-07 07:53:45,62,80,90
27431798,17301607,2021-05-07 07:53:46,64,80,90
27431799,17301608,2021-05-07 07:53:47,65,80,90
27431800,17301609,2021-05-07 07:53:48,66,80,90
27431801,17301610,2021-05-07 07:53:49,68,80,90
27431802,17301611,2021-05-07 07:53:50,68,80,90
27431803,17301612,2021-05-07 07:53:51,69,80,90
27431804,17301613,2021-05-07 07:53:52,70,80,90
27431805,17301614,2021-05-07 07:53:53,71,80,90
27431806,17301615,2021-05-07 07:53:54,72,80,90
27431807,17301616,2021-05-07 07:53:55,73,80,90
27431808,17301617,2021-05-07 07:53:56,74,80,90
27431809,17301618,2021-05-07 07:53:57,75,80,90
27431810,17301619,2021-05-07 07:53:58,75,80,90
27431811,17301620,2021-05-07 07:53:59,76,80,90
27431812,17301621,2021-05-07 07:54:00,76,80,90
27431813,17301622,2021-05-07 07:54:01,77,80,90
27431814,17301623,2021-05-07 07:54:02,77,80,90
27431815,17301624,2021-05-07 07:54:03,77,80,90
27431816,17301625,2021-05-07 07:54:04,75,80,90
27431817,17301626,2021-05-07 07:54:05,73,80,90
27431818,17301627,2021-05-07 07:54:06,70,80,90
27431819,17301628,2021-05-07 07:54:07,66,80,90
27431820,17301629,2021-05-07 07:54:08,61,80,90
27431821,17301630,2021-05-07 07:54:09,58,80,90
27431822,17301631,2021-05-07 07:54:10,54,80,90
27431823,17301632,2021-05-07 07:54:11,50,80,90
27431824,17301633,2021-05-07 07:54:12,46,80,90
27431825,17301634,2021-05-07 07:54:13,41,80,90
27431826,17301635,2021-05-07 07:54:14,38,80,90
27431827,17301636,2021-05-07 07:54:15,35,80,90
27431828,17301637,2021-05-07 07:54:16,35,80,90
27431829,17301638,2021-05-07 07:54:17,32,80,90
27431830,17301639,2021-05-07 07:54:18,27,80,90
27431831,17301640,2021-05-07 07:54:19,25,80,90
27431832,17301641,2021-05-07 07:54:20,22,80,90
27431833,17301642,2021-05-07 07:54:21,18,80,90
27431834,17301643,2021-05-07 07:54:22,13,80,90
27431835,17301644,2021-05-07 07:54:23,8,80,90
27431836,17301645,2021-05-07 07:54:24,4,80,90
27431837,17301646,2021-05-07 07:54:25,0,80,90
27431838,17301647,2021-05-07 07:54:26,0,80,90
27431839,17301648,2021-05-07 07:54:27,0,80,90
27431840,17301649,2021-05-07 07:54:28,0,80,90
27431841,17301650,2021-05-07 07:54:29,0,80,90
27431842,17301651,2021-05-07 07:54:30,0,80,90
27431843,17301652,2021-05-07 07:54:31,0,80,90
27431844,17301653,2021-05-07 07:54:32,0,80,90
27431845,17301654,2021-05-07 07:54:33,0,80,90
27431846,17301655,2021-05-07 07:54:34,0,80,90
27431847,17301656,2021-05-07 07:54:35,0,80,90
27431848,17301657,2021-05-07 07:54:36,0,80,90
27431849,17301658,2021-05-07 07:54:37,0,80,90
27431850,17301659,2021-05-07 07:54:38,0,80,90
27431851,17301660,2021-05-07 07:54:39,0,80,90
27431852,17301661,2021-05-07 07:54:40,0,80,90
27431853,17301662,2021-05-07 07:54:41,0,80,90
27431854,17301663,2021-05-07 07:54:42,0,80,90
27431855,17301664,2021-05-07 07:54:43,0,80,90
27431856,17301665,2021-05-07 07:54:44,0,80,90
27431857,17301666,2021-05-07 07:54:45,0,80,90
27431858,17301667,2021-05-07 07:54:46,3,80,90
27431859,17301668,2021-05-07 07:54:47,6,80,90
27431860,17301669,2021-05-07 07:54:48,10,80,90
27431861,17301670,2021-05-07 07:54:49,14,80,90
27431862,17301671,2021-05-07 07:54:50,19,80,90
27431863,17301672,2021-05-07 07:54:51,23,80,90
27431864,17301673,2021-05-07 07:54:52,27,80,90
27431865,17301674,2021-05-07 07:54:53,32,80,90
27431866,17301675,2021-05-07 07:54:54,36,80,90
27431867,17301676,2021-05-07 07:54:55,39,80,90
27431868,17301677,2021-05-07 07:54:56,43,80,90
27431869,17301678,2021-05-07 07:54:57,45,80,90
27431870,17301679,2021-05-07 07:54:58,48,80,90
27431871,17301680,2021-05-07 07:54:59,51,80,90
27431872,17301681,2021-05-07 07:55:00,53,80,90
27431873,17301682,2021-05-07 07:55:01,55,80,90
27431874,17301683,2021-05-07 07:55:02,57,80,90
27431875,17301684,2021-05-07 07:55:03,59,80,90
27431876,17301685,2021-05-07 07:55:04,61,80,90
27431877,17301686,2021-05-07 07:55:05,63,80,90
27431878,17301687,2021-05-07 07:55:06,64,80,90
27431879,17301688,2021-05-07 07:55:07,66,80,90
27431880,17301689,2021-05-07 07:55:08,67,80,90
27431881,17301690,2021-05-07 07:55:09,69,80,90
27431882,17301691,2021-05-07 07:55:10,70,80,90
27431883,17301692,2021-05-07 07:55:11,72,80,90
27431884,17301693,2021-05-07 07:55:12,73,80,90
27431885,17301694,2021-05-07 07:55:13,73,80,90
27431886,17301695,2021-05-07 07:55:14,75,80,90
27431887,17301696,2021-05-07 07:55:15,76,80,90
27431888,17301697,2021-05-07 07:55:16,77,80,90
27431889,17301698,2021-05-07 07:55:17,79,80,90
27431890,17301699,2021-05-07 07:55:18,79,80,90
27431891,17301700,2021-05-07 07:55:19,79,80,90
27431892,17301701,2021-05-07 07:55:20,79,80,90
27431893,17301702,2021-05-07 07:55:21,79,80,90
27431894,17301703,2021-05-07 07:55:22,78,80,90
27431895,17301704,2021-05-07 07:55:23,79,80,90
27431896,17301705,2021-05-07 07:55:24,78,80,90
27431897,17301706,2021-05-07 07:55:25,78,80,90
27431898,17301707,2021-05-07 07:55:26,78,80,90
27431899,17301708,2021-05-07 07:55:27,78,80,90
27431900,17301709,2021-05-07 07:55:28,78,80,90
27431901,17301710,2021-05-07 07:55:29,78,80,90
27431902,17301711,2021-05-07 07:55:30,78,80,90
27431903,17301712,2021-05-07 07:55:31,78,80,90
27431904,17301713,2021-05-07 07:55:32,78,80,90
27431905,17301714,2021-05-07 07:55:33,78,80,90
27431906,17301715,2021-05-07 07:55:34,78,80,90
27431907,17301716,2021-05-07 07:55:35,78,80,90
27431908,17301717,2021-05-07 07:55:36,78,80,90
27431909,17301718,2021-05-07 07:55:37,78,80,90
27431910,17301719,2021-05-07 07:55:38,78,80,90
27431911,17301720,2021-05-07 07:55:39,78,80,90
27431912,17301721,2021-05-07 07:55:40,78,80,90
27431913,17301722,2021-05-07 07:55:41,78,80,90
27431914,17301723,2021-05-07 07:55:42,78,80,90
27431915,17301724,2021-05-07 07:55:43,78,80,90
27431916,17301725,2021-05-07 07:55:44,79,80,90
27431917,17301726,2021-05-07 07:55:45,78,80,90
27431918,17301727,2021-05-07 07:55:46,78,80,90
27431919,17301728,2021-05-07 07:55:47,77,80,90
27431920,17301729,2021-05-07 07:55:48,78,80,90
27431921,17301730,2021-05-07 07:55:49,76,80,90
27431922,17301731,2021-05-07 07:55:50,76,80,90
27431923,17301732,2021-05-07 07:55:51,75,80,90
27431924,17301733,2021-05-07 07:55:52,72,80,90
27431925,17301734,2021-05-07 07:55:53,70,80,90
27431926,17301735,2021-05-07 07:55:54,67,79,90
27431927,17301736,2021-05-07 07:55:55,64,76,87
27431928,17301737,2021-05-07 07:55:56,62,73,84
27431929,17301738,2021-05-07 07:55:57,59,71,81
27431930,17301739,2021-05-07 07:55:58,57,69,79
27431931,17301740,2021-05-07 07:55:59,55,67,77
27431932,17301741,2021-05-07 07:56:00,54,65,75
27431933,17301742,2021-05-07 07:56:01,54,65,75
27431934,17301743,2021-05-07 07:56:02,54,65,75
27431935,17301744,2021-05-07 07:56:03,54,65,75
27431936,17301745,2021-05-07 07:56:04,53,65,75
27431937,17301746,2021-05-07 07:56:05,54,65,75
27431938,17301747,2021-05-07 07:56:06,54,65,75
27431939,17301748,2021-05-07 07:56:07,52,65,75
27431940,17301749,2021-05-07 07:56:08,48,65,75
27431941,17301750,2021-05-07 07:56:09,44,65,75
27431942,17301751,2021-05-07 07:56:10,41,65,75
27431943,17301752,2021-05-07 07:56:11,40,65,75
27431944,17301753,2021-05-07 07:56:12,37,70,80
27431945,17301754,2021-05-07 07:56:13,34,70,80
27431946,17301755,2021-05-07 07:56:14,32,70,80
27431947,17301756,2021-05-07 07:56:15,30,70,80
27431948,17301757,2021-05-07 07:56:16,27,70,80
27431949,17301758,2021-05-07 07:56:17,26,70,80
27431950,17301759,2021-05-07 07:56:18,24,70,80
27431951,17301760,2021-05-07 07:56:19,22,70,80
27431952,17301761,2021-05-07 07:56:20,19,70,80
27431953,17301762,2021-05-07 07:56:21,15,70,80
27431954,17301763,2021-05-07 07:56:22,11,70,80
27431955,17301764,2021-05-07 07:56:23,7,70,80
27431956,17301765,2021-05-07 07:56:24,3,70,80
27431957,17301766,2021-05-07 07:56:25,0,70,80
27431958,17301767,2021-05-07 07:56:26,0,70,80
27431959,17301768,2021-05-07 07:56:27,0,70,80
27431960,17301769,2021-05-07 07:56:28,0,70,80
27431961,17301770,2021-05-07 07:56:29,0,70,80
27431962,17301771,2021-05-07 07:56:30,0,70,80
27431963,17301772,2021-05-07 07:56:31,0,70,80
27431964,17301773,2021-05-07 07:56:32,0,70,80
27431965,17301774,2021-05-07 07:56:33,0,70,80
27431966,17301775,2021-05-07 07:56:34,0,70,80
27431967,17301776,2021-05-07 07:56:35,0,70,80
27431968,17301777,2021-05-07 07:56:36,0,70,80
27431969,17301778,2021-05-07 07:56:37,0,70,80
27431970,17301779,2021-05-07 07:56:38,0,70,80
27431971,17301780,2021-05-07 07:56:39,0,70,80
27431972,17301781,2021-05-07 07:56:40,0,70,80
27431973,17301782,2021-05-07 07:56:41,0,70,80
27431974,17301783,2021-05-07 07:56:42,0,70,80
27431975,17301784,2021-05-07 07:56:43,0,70,80
27431976,17301785,2021-05-07 07:56:44,0,70,80
27431977,17301786,2021-05-07 07:56:45,6,70,80
27431978,17301787,2021-05-07 07:56:46,10,70,80
27431979,17301788,2021-05-07 07:56:47,14,70,80
27431980,17301789,2021-05-07 07:56:48,18,70,80
27431981,17301790,2021-05-07 07:56:49,22,70,80
27431982,17301791,2021-05-07 07:56:50,26,70,80
27431983,17301792,2021-05-07 07:56:51,30,70,80
27431984,17301793,2021-05-07 07:56:52,34,70,80
27431985,17301794,2021-05-07 07:56:53,38,80,90
27431986,17301795,2021-05-07 07:56:54,41,80,90
27431987,17301796,2021-05-07 07:56:55,44,80,90
27431988,17301797,2021-05-07 07:56:56,46,80,90
27431989,17301798,2021-05-07 07:56:57,49,80,90
27431990,17301799,2021-05-07 07:56:58,51,80,90
27431991,17301800,2021-05-07 07:56:59,53,80,90
27431992,17301801,2021-05-07 07:57:00,54,80,90
27431993,17301802,2021-05-07 07:57:01,55,80,90
27431994,17301803,2021-05-07 07:57:02,57,80,90
27431995,17301804,2021-05-07 07:57:03,58,80,90
27431996,17301805,2021-05-07 07:57:04,59,80,90
27431997,17301806,2021-05-07 07:57:05,61,80,90
27431998,17301807,2021-05-07 07:57:06,62,80,90
27431999,17301808,2021-05-07 07:57:07,63,80,90
27432000,17301809,2021-05-07 07:57:08,64,80,90
27432001,17301810,2021-05-07 07:57:09,65,80,90
27432002,17301811,2021-05-07 07:57:10,66,80,90
27432003,17301812,2021-05-07 07:57:11,67,80,90
27432004,17301813,2021-05-07 07:57:12,69,80,90
27432005,17301814,2021-05-07 07:57:13,69,80,90
27432006,17301815,2021-05-07 07:57:14,71,80,90
27432007,17301816,2021-05-07 07:57:15,72,80,90
27432008,17301817,2021-05-07 07:57:16,73,80,90
27432009,17301818,2021-05-07 07:57:17,73,80,90
27432010,17301819,2021-05-07 07:57:18,74,80,90
27432011,17301820,2021-05-07 07:57:19,75,80,90
27432012,17301821,2021-05-07 07:57:20,76,80,90
27432013,17301822,2021-05-07 07:57:21,76,80,90
27432014,17301823,2021-05-07 07:57:22,77,80,90
27432015,17301824,2021-05-07 07:57:23,77,80,90
27432016,17301825,2021-05-07 07:57:24,78,80,90
27432017,17301826,2021-05-07 07:57:25,78,80,90
27432018,17301827,2021-05-07 07:57:26,78,80,90
27432019,17301828,2021-05-07 07:57:27,79,80,90
27432020,17301829,2021-05-07 07:57:28,78,80,90
27432021,17301830,2021-05-07 07:57:29,78,80,90
27432022,17301831,2021-05-07 07:57:30,78,80,90
27432023,17301832,2021-05-07 07:57:31,77,80,90
27432024,17301833,2021-05-07 07:57:32,78,80,90
27432025,17301834,2021-05-07 07:57:33,78,80,90
27432026,17301835,2021-05-07 07:57:34,77,80,90
27432027,17301836,2021-05-07 07:57:35,78,80,90
27432028,17301837,2021-05-07 07:57:36,76,80,90
27432029,17301838,2021-05-07 07:57:37,75,80,90
27432030,17301839,2021-05-07 07:57:38,74,80,90
27432031,17301840,2021-05-07 07:57:39,71,79,91
27432032,17301841,2021-05-07 07:57:40,68,77,88
27432033,17301842,2021-05-07 07:57:41,65,74,85
27432034,17301843,2021-05-07 07:57:42,61,71,82
27432035,17301844,2021-05-07 07:57:43,59,68,79
27432036,17301845,2021-05-07 07:57:44,57,65,76
27432037,17301846,2021-05-07 07:57:45,54,63,73
27432038,17301847,2021-05-07 07:57:46,51,60,70
27432039,17301848,2021-05-07 07:57:47,50,57,67
27432040,17301849,2021-05-07 07:57:48,49,55,64
27432041,17301850,2021-05-07 07:57:49,49,52,61
27432042,17301851,2021-05-07 07:57:50,49,50,60
27432043,17301852,2021-05-07 07:57:51,48,50,60
27432044,17301853,2021-05-07 07:57:52,48,50,60
27432045,17301854,2021-05-07 07:57:53,47,50,60
27432046,17301855,2021-05-07 07:57:54,47,50,60
27432047,17301856,2021-05-07 07:57:55,46,50,60
27432048,17301857,2021-05-07 07:57:56,46,50,60
27432049,17301858,2021-05-07 07:57:57,45,50,60
27432050,17301859,2021-05-07 07:57:58,45,50,60
27432051,17301860,2021-05-07 07:57:59,46,50,60
27432052,17301861,2021-05-07 07:58:00,47,50,60
27432053,17301862,2021-05-07 07:58:01,47,50,60
27432054,17301863,2021-05-07 07:58:02,48,50,60
27432055,17301864,2021-05-07 07:58:03,48,50,60
27432056,17301865,2021-05-07 07:58:04,48,50,60
27432057,17301866,2021-05-07 07:58:05,49,50,60
27432058,17301867,2021-05-07 07:58:06,48,50,60
27432059,17301868,2021-05-07 07:58:07,48,50,60
27432060,17301869,2021-05-07 07:58:08,48,50,60
27432061,17301870,2021-05-07 07:58:09,48,50,60
27432062,17301871,2021-05-07 07:58:10,47,50,60
27432063,17301872,2021-05-07 07:58:11,47,50,60
27432064,17301873,2021-05-07 07:58:12,46,50,60
27432065,17301874,2021-05-07 07:58:13,44,50,60
27432066,17301875,2021-05-07 07:58:14,43,50,60
27432067,17301876,2021-05-07 07:58:15,41,50,60
27432068,17301877,2021-05-07 07:58:16,38,49,59
27432069,17301878,2021-05-07 07:58:17,36,46,56
27432070,17301879,2021-05-07 07:58:18,34,44,54
27432071,17301880,2021-05-07 07:58:19,33,41,51
27432072,17301881,2021-05-07 07:58:20,32,39,48
27432073,17301882,2021-05-07 07:58:21,31,36,46
27432074,17301883,2021-05-07 07:58:22,31,34,43
27432075,17301884,2021-05-07 07:58:23,30,32,41
27432076,17301885,2021-05-07 07:58:24,29,30,40
27432077,17301886,2021-05-07 07:58:25,28,30,40
27432078,17301887,2021-05-07 07:58:26,28,30,40
27432079,17301888,2021-05-07 07:58:27,28,30,40
27432080,17301889,2021-05-07 07:58:28,27,30,40
27432081,17301890,2021-05-07 07:58:29,27,30,40
27432082,17301891,2021-05-07 07:58:30,27,30,40
27432083,17301892,2021-05-07 07:58:31,27,30,40
27432084,17301893,2021-05-07 07:58:32,27,30,40
27432085,17301894,2021-05-07 07:58:33,26,30,40
27432086,17301895,2021-05-07 07:58:34,26,30,40
27432087,17301896,2021-05-07 07:58:35,25,30,40
27432088,17301897,2021-05-07 07:58:36,25,30,40
27432089,17301898,2021-05-07 07:58:37,23,30,40
27432090,17301899,2021-05-07 07:58:38,22,30,40
27432091,17301900,2021-05-07 07:58:39,22,30,40
27432092,17301901,2021-05-07 07:58:40,19,30,40
27432093,17301902,2021-05-07 07:58:41,17,30,40
27432094,17301903,2021-05-07 07:58:42,16,30,40
27432095,17301904,2021-05-07 07:58:43,14,30,40
27432096,17301905,2021-05-07 07:58:44,12,30,40
27432097,17301906,2021-05-07 07:58:45,10,30,40
27432098,17301907,2021-05-07 07:58:46,9,30,40
27432099,17301908,2021-05-07 07:58:47,5,30,40
27432100,17301909,2021-05-07 07:58:48,1,30,40
27432101,17301910,2021-05-07 07:58:49,0,30,40
27432102,17301911,2021-05-07 07:58:50,0,30,40
27432103,17301912,2021-05-07 07:58:51,0,30,40
27432104,17301913,2021-05-07 07:58:52,0,30,40
27432105,17301914,2021-05-07 07:58:53,0,30,40
27432106,17301915,2021-05-07 07:58:54,0,30,40
27432107,17301916,2021-05-07 07:58:55,0,30,40
27432108,17301917,2021-05-07 07:58:56,0,30,40
27432109,17301918,2021-05-07 07:58:57,0,30,40
27432110,17301919,2021-05-07 07:58:58,0,30,40
27432111,17301920,2021-05-07 07:58:59,0,30,40
27432112,17301921,2021-05-07 07:59:00,0,30,40
27432113,17301922,2021-05-07 07:59:01,0,30,40
27432114,17301923,2021-05-07 07:59:02,0,30,40
27432115,17301924,2021-05-07 07:59:03,0,30,40
27432116,17301925,2021-05-07 07:59:04,0,30,40
27432117,17301926,2021-05-07 07:59:05,0,30,40
27432118,17301927,2021-05-07 07:59:06,3,30,40
27432119,17301928,2021-05-07 07:59:07,6,30,40
27432120,17301929,2021-05-07 07:59:08,8,30,40
27432121,17301930,2021-05-07 07:59:09,11,30,40
27432122,17301931,2021-05-07 07:59:10,14,30,40
27432123,17301932,2021-05-07 07:59:11,18,30,40
27432124,17301933,2021-05-07 07:59:12,21,30,40
27432125,17301934,2021-05-07 07:59:13,24,30,40
27432126,17301935,2021-05-07 07:59:14,28,30,40
27432127,17301936,2021-05-07 07:59:15,31,30,40
27432128,17301937,2021-05-07 07:59:16,35,50,60
27432129,17301938,2021-05-07 07:59:17,35,50,60
27432130,17301939,2021-05-07 07:59:18,36,50,60
27432131,17301940,2021-05-07 07:59:19,36,50,60
27432132,17301941,2021-05-07 07:59:20,37,50,60
27432133,17301942,2021-05-07 07:59:21,40,50,60
27432134,17301943,2021-05-07 07:59:22,42,65,75
27432135,17301944,2021-05-07 07:59:23,43,65,75
27432136,17301945,2021-05-07 07:59:24,46,65,75
27432137,17301946,2021-05-07 07:59:25,48,65,75
27432138,17301947,2021-05-07 07:59:26,52,65,75
27432139,17301948,2021-05-07 07:59:27,55,65,75
27432140,17301949,2021-05-07 07:59:28,57,80,90
27432141,17301950,2021-05-07 07:59:29,59,80,90
27432142,17301951,2021-05-07 07:59:30,62,80,90
27432143,17301952,2021-05-07 07:59:31,64,80,90
27432144,17301953,2021-05-07 07:59:32,65,80,90
27432145,17301954,2021-05-07 07:59:33,67,80,90
27432146,17301955,2021-05-07 07:59:34,69,80,90
27432147,17301956,2021-05-07 07:59:35,71,80,90
27432148,17301957,2021-05-07 07:59:36,72,80,90
27432149,17301958,2021-05-07 07:59:37,73,80,90
27432150,17301959,2021-05-07 07:59:38,75,80,90
